"ENSEMBL","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000128595.17","CALU",3896.86038522617,-0.0355745021883096,0.15972060662178,-0.222729570972332,0.823745985101659,0.999090242992625
"ENSG00000116791.14","CRYZ",317.202126875194,-0.0347026686662462,0.155821126550848,-0.222708367179735,0.823762488838648,0.999090242992625
"ENSG00000180628.15","PCGF5",1366.79665276991,-0.0230765574192595,0.103658701540571,-0.222620552604815,0.82383083916955,0.999090242992625
"ENSG00000269973.1","lncRNA*1109",56.9894799118632,-0.0738700592272774,0.331940075474853,-0.222540345939258,0.823893269064226,0.999090242992625
"ENSG00000142686.8","C1orf216",224.635842392934,-0.0532480198087396,0.23929474235373,-0.222520642472067,0.823908605683061,0.999090242992625
"ENSG00000130592.17","LSP1",199.851767368041,-0.259192536738797,1.16490600713062,-0.222500815647124,0.823924038387939,0.999090242992625
"ENSG00000162244.12","RPL29",6766.78674610486,-0.0319336474788281,0.143542815668427,-0.222467751730552,0.823949774665454,0.999090242992625
"ENSG00000132000.14","PODNL1",48.3105702351893,0.0912761541557059,0.410713361552039,0.222238092792462,0.824128541716011,0.999090242992625
"ENSG00000177954.14","RPS27",9730.42001640998,0.0287776721413125,0.129501756766498,0.222218391934256,0.824143877334828,0.999090242992625
"ENSG00000180448.11","ARHGAP45",135.315022523378,0.0753459694817137,0.339186710356193,0.222137150959098,0.824207117960512,0.999090242992625
"ENSG00000064933.19","PMS1",382.284145634886,0.0304278199181969,0.137021261668601,0.222066411793736,0.824262184564355,0.999090242992625
"ENSG00000164346.10","NSA2",2859.66100298632,-0.0196024916768213,0.0882863233067291,-0.222033163717978,0.824288066687043,0.999090242992625
"ENSG00000170006.13","TMEM154",642.589931860668,0.0382586798974697,0.1724061472137,0.221910184269982,0.824383802283364,0.999090242992625
"ENSG00000100263.14","RHBDD3",609.192332720009,0.0282550646263767,0.127452445832597,0.221691034972279,0.824554409530162,0.999090242992625
"ENSG00000170266.16","GLB1",2193.51668141657,0.0229319589307422,0.103442087983988,0.221688863572552,0.824556100001564,0.999090242992625
"ENSG00000291150.1","LSP1P5*1",11.5373073654374,0.136413682699237,0.61573994920793,0.221544310832382,0.824668638583737,NA
"ENSG00000162975.5","KCNF1",13.4454649554983,-0.175088027426353,0.79073785014589,-0.221423607576202,0.824762612398761,NA
"ENSG00000101945.17","SUV39H1",148.646165991226,-0.0541531072659626,0.244584629721204,-0.221408464332735,0.824774402385308,0.999090242992625
"ENSG00000145934.17","TENM2",1222.3009782199,-0.0610315010883647,0.275870358579957,-0.221232543440058,0.824911370982775,0.999090242992625
"ENSG00000111653.20","ING4",499.998013460501,-0.0318192047684213,0.143892225328856,-0.221132202908814,0.824989496563346,0.999090242992625
"ENSG00000166529.16","ZSCAN21",193.280338701924,-0.0396503196824921,0.179313021677182,-0.221123481784133,0.824996286951414,0.999090242992625
"ENSG00000163636.11","PSMD6",2059.33305228014,-0.019017942295474,0.0860402721973499,-0.221035357162198,0.825064902733183,0.999090242992625
"ENSG00000245205.3","EEF1A1P4",30.1647324148112,0.0843714311456787,0.381753246708356,0.221010382683491,0.825084348658338,0.999090242992625
"ENSG00000162910.19","MRPL55",474.479082102633,0.0414919606612432,0.18799068159483,0.220712858261079,0.825316018909613,0.999090242992625
"ENSG00000176472.11","ZNF575",42.9814401842705,0.0764987273876137,0.346727807817705,0.220630493611385,0.825380155625398,0.999090242992625
"ENSG00000070444.15","MNT",1166.40871688235,0.0295393782459612,0.133923387846342,0.220569227832359,0.825427863569685,0.999090242992625
"ENSG00000140463.14","BBS4",258.952389625831,-0.0314215502241996,0.142472571465159,-0.220544557461599,0.825447074683097,0.999090242992625
"ENSG00000160404.18","TOR2A",344.560259083871,0.041863178530567,0.189838623088345,0.220519817566762,0.825466340040709,0.999090242992625
"ENSG00000229358.3","DPY19L1P1",16.2514811619438,-0.124139227445972,0.562944278921683,-0.22051778851676,0.825467920099538,0.999090242992625
"ENSG00000138750.16","NUP54",702.452422843616,-0.0246297529777265,0.111699146193498,-0.220500816855484,0.825481136274302,0.999090242992625
"ENSG00000287769.1","lncRNA*6063",22.8168032920469,-0.109648769568477,0.497428402236561,-0.220431260208443,0.82553530195422,0.999090242992625
"ENSG00000175471.20","MCTP1",455.933908248642,0.0389428007462995,0.176705451925886,0.220382565007859,0.825573222744515,0.999090242992625
"ENSG00000103005.13","USB1",1507.69383444071,-0.0372975676987811,0.169252794800382,-0.220366037339413,0.825586093556141,0.999090242992625
"ENSG00000089505.18","CMTM1",19.0417973750556,-0.133248725624725,0.60494702462664,-0.220265114465127,0.825664687588681,0.999090242992625
"ENSG00000145794.17","MEGF10",14.0336313771252,0.172087145065447,0.781390228197273,0.220232015778422,0.825690463684327,NA
"ENSG00000278989.1","TEC*392",13.0351547170453,-0.13507204569664,0.613457272965331,-0.220181668144105,0.825729673015317,NA
"ENSG00000129667.13","RHBDF2",922.021298825108,0.052558841411771,0.238707089549113,0.220181317241343,0.82572994629011,0.999090242992625
"ENSG00000196275.16","GTF2IRD2",16.2402174183504,-0.115376289513271,0.524135687063381,-0.220126757938768,0.825772436044676,0.999090242992625
"ENSG00000143633.13","C1orf131",370.417003699718,-0.0286547742967948,0.130175479969108,-0.220124206982719,0.825774422693564,0.999090242992625
"ENSG00000115970.19","THADA",732.053022585287,0.0265905472382686,0.120841820596149,0.220044245502836,0.825836696141061,0.999090242992625
"ENSG00000137203.15","TFAP2A",3080.71246220188,0.0212744827997255,0.0967275743040302,0.21994227553827,0.825916111233754,0.999090242992625
"ENSG00000261098.1","lncRNA*7274",24.3590782316051,-0.103025721171747,0.468506661906645,-0.219902361158475,0.825947197383962,0.999090242992625
"ENSG00000281332.1","LINC00997",57.0230272831655,0.0797310903797384,0.362594918170796,0.219890258754763,0.825956623041918,0.999090242992625
"ENSG00000118260.15","CREB1",1546.79297961907,0.0250608392878809,0.114026881366284,0.219780099109955,0.826042419311203,0.999090242992625
"ENSG00000177731.16","FLII",9713.26340971196,-0.0280840014905199,0.12782970790907,-0.21969855012496,0.826105933913968,0.999090242992625
"ENSG00000151117.9","TMEM86A",76.6215732434589,-0.0749821722871889,0.341614241253596,-0.219493695614189,0.826265490310137,0.999090242992625
"ENSG00000162645.13","GBP2",1228.08842598577,0.0528020313295889,0.240688711622323,0.219378927136571,0.826354883934199,0.999090242992625
"ENSG00000171159.5","BBLN",1520.56830963093,-0.0271676585218673,0.123891781911699,-0.219285396518313,0.826427736969664,0.999090242992625
"ENSG00000270761.2","CD2AP-DT",13.2791836675455,0.137185896800679,0.626149324840344,0.219094537609952,0.826576405764824,NA
"ENSG00000037474.15","NSUN2",2310.74123237489,-0.0267210345502044,0.122082658013847,-0.218876579072956,0.826746191312343,0.999090242992625
"ENSG00000103353.16","UBFD1",1594.56238159639,0.0258428935976023,0.118103479250623,0.218815684021994,0.826793628844782,0.999090242992625
"ENSG00000126778.12","SIX1",1093.4768135273,0.0397017621696909,0.181455225259705,0.218796466802587,0.826808599280727,0.999090242992625
"ENSG00000066926.13","FECH",714.558334049454,0.0288767870397355,0.132006882911691,0.218752131728263,0.826843137055967,0.999090242992625
"ENSG00000251102.1","CTBP2P4",8.27944008831185,-0.169315153438102,0.77416027973944,-0.218708138184367,0.826877409104309,NA
"ENSG00000105849.6","POLR1F",803.003707365003,0.028242284593771,0.129157286663843,0.218665824617988,0.826910372720125,0.999090242992625
"ENSG00000138768.15","USO1",3451.73829796938,-0.0226454275603643,0.103680933526572,-0.218414580097897,0.827106106483045,0.999090242992625
"ENSG00000130589.16","HELZ2",1160.66628395743,0.0260753283286187,0.119417094715681,0.218355072116778,0.827152468156791,0.999090242992625
"ENSG00000162927.14","PUS10",240.662134800545,0.0433105358747418,0.1983577283434,0.21834559326956,0.827159853023899,0.999090242992625
"ENSG00000132004.13","FBXW9",318.864854648017,-0.0472565239741202,0.216478584666178,-0.218296530564408,0.827198077489876,0.999090242992625
"ENSG00000284700.2","lncRNA*301",11.0781061411289,0.233473198496864,1.06961436313891,0.218277920101697,0.827212576899382,NA
"ENSG00000179630.11","LACC1",658.684994447644,0.0325350269399452,0.149222960406041,0.218029630637379,0.827406024827401,0.999090242992625
"ENSG00000110107.9","PRPF19",2896.42546318446,0.0174850292537848,0.0802041556384575,0.218006524906308,0.827424027557009,0.999090242992625
"ENSG00000185129.8","PURA",1055.41971994096,-0.0286010779423145,0.131221737675749,-0.217959908540368,0.827460348771281,0.999090242992625
"ENSG00000143569.20","UBAP2L",6435.86922905524,-0.0163917881987871,0.0752079976713368,-0.217952727187608,0.827465944166298,0.999090242992625
"ENSG00000071537.14","SEL1L",2234.98962236359,-0.031648834763648,0.14523957176269,-0.217907794546239,0.827500953908027,0.999090242992625
"ENSG00000151893.15","CACUL1",1860.17983073811,-0.0261154710699815,0.119928119820018,-0.217759363768683,0.827616607751009,0.999090242992625
"ENSG00000232504.5","ST3GAL5-AS1",13.0859690124837,-0.119730585129756,0.549960414768768,-0.217707642067469,0.827656908987645,NA
"ENSG00000140694.18","PARN",1211.27427256003,-0.0195296214882084,0.0897813392755348,-0.217524283395605,0.827799784610647,0.999090242992625
"ENSG00000100243.22","CYB5R3",2982.41206834341,-0.0167092253113294,0.0768345443667191,-0.217470220576554,0.827841912197937,0.999090242992625
"ENSG00000126804.14","ZBTB1",1440.82930243442,0.023576344418172,0.10845176302039,0.217390144351452,0.827904311226027,0.999090242992625
"ENSG00000171044.11","XKR6",118.926700908426,-0.0448877148884558,0.206546014897876,-0.217325494808747,0.82795468987572,0.999090242992625
"ENSG00000075303.13","SLC25A40",419.774787333053,0.0444906903887315,0.204749455712932,0.217293326782316,0.827979757319623,0.999090242992625
"ENSG00000182220.15","ATP6AP2",3472.35922995448,0.0200365285485826,0.0922127528514129,0.217285873472062,0.827985565454647,0.999090242992625
"ENSG00000133597.11","ADCK2",521.742692170275,-0.0303166065027375,0.13959305122536,-0.217178478703744,0.828069255932556,0.999090242992625
"ENSG00000164975.16","SNAPC3",1051.57454117434,0.0229606140053102,0.105727141922025,0.217168586872839,0.828076964525945,0.999090242992625
"ENSG00000164604.14","GPR85",29.090557697134,-0.111569683402977,0.51389302262005,-0.217106826697404,0.82812509391558,0.999090242992625
"ENSG00000089094.20","KDM2B",648.216813145665,0.0335532024003033,0.154568859626288,0.21707608169865,0.828149053576865,0.999090242992625
"ENSG00000133027.18","PEMT",242.141110636281,0.0521593229204338,0.240401795104742,0.216967277210673,0.828233846494901,0.999090242992625
"ENSG00000112679.15","DUSP22",807.829351207268,0.0227277194723484,0.104823826268312,0.216818258610151,0.828349982103035,0.999090242992625
"ENSG00000241506.1","PSMC1P1",39.3855999034543,0.0679086590742444,0.313238416857987,0.216795435743223,0.828367769123637,0.999090242992625
"ENSG00000115977.21","AAK1",1494.13812743835,-0.0296301758308961,0.136721950898324,-0.216718497916484,0.828427731332201,0.999090242992625
"ENSG00000136709.12","WDR33",1895.69775858552,-0.021633028413736,0.0998364419902028,-0.216684689302718,0.828454080705004,0.999090242992625
"ENSG00000139826.6","ABHD13",842.973667901019,-0.0252691896047532,0.116679642951303,-0.216568965807509,0.82854427342726,0.999090242992625
"ENSG00000163328.14","GPR155",123.646357612004,-0.0529992759848401,0.244772547782427,-0.216524591768967,0.828578858320476,0.999090242992625
"ENSG00000146425.11","DYNLT1",2335.47432735582,0.0189314129284365,0.0875357057886499,0.216270752121944,0.828776705997232,0.999090242992625
"ENSG00000130772.14","MED18",658.335268046744,0.0240394021616411,0.111212660587212,0.216157063725579,0.828865320520224,0.999090242992625
"ENSG00000198624.13","CCDC69",1324.45952622533,-0.0665559214258409,0.308087056142773,-0.216029593255608,0.828964680082536,0.999090242992625
"ENSG00000168658.20","VWA3B",88.5946758142918,-0.142521776697294,0.660243440816322,-0.215862465094816,0.82909495581855,0.999090242992625
"ENSG00000174886.14","NDUFA11",212.666211122039,0.0456232374656535,0.211376725041125,0.215838510397856,0.829113628794657,0.999090242992625
"ENSG00000287825.3","lncRNA*4119",20.1246573623772,0.097060966486856,0.449718435702626,0.215826078677897,0.829123319508829,0.999090242992625
"ENSG00000173915.16","ATP5MK",1632.99396367939,0.0294023033921773,0.136259236289104,0.215782094432072,0.829157606103977,0.999090242992625
"ENSG00000248905.10","FMN1",384.772736743455,0.0449916213255349,0.208539116057572,0.215746677055608,0.829185214890449,0.999090242992625
"ENSG00000100124.15","ANKRD54",658.825020846034,0.0324268178844573,0.150361336984762,0.215659281399869,0.829253343029882,0.999090242992625
"ENSG00000196368.5","NUDT11",88.9208564043013,-0.0898471582772212,0.41666009684726,-0.215636579929461,0.829271039874091,0.999090242992625
"ENSG00000127314.18","RAP1B",3267.6969176772,-0.0281097799893035,0.130372629956746,-0.215611052708145,0.829290939625062,0.999090242992625
"ENSG00000144233.12","AMMECR1L",1222.11407803952,-0.0231956936295147,0.107649308721933,-0.215474617579116,0.829397299516554,0.999090242992625
"ENSG00000008018.9","PSMB1",3772.06197518164,-0.0195181686469005,0.0905847659654296,-0.215468555213238,0.829402025590276,0.999090242992625
"ENSG00000254231.3","WWP1-AS1",12.8356772560273,0.120855715096234,0.561035865075888,0.215415310534356,0.829443534118542,NA
"ENSG00000261008.9","LINC01572",11.9665638035507,-0.122100655308545,0.566883042820351,-0.215389500276938,0.829463655470475,NA
"ENSG00000160972.10","PPP1R16A",1230.05139593511,-0.0377213042518062,0.175164462250182,-0.215347929410076,0.829496063830395,0.999090242992625
"ENSG00000161217.12","PCYT1A",2220.97270249047,-0.0402409503676601,0.186901966796743,-0.215305119883636,0.829529438143967,0.999090242992625
"ENSG00000138246.17","DNAJC13",1581.21725608824,-0.0286375614063108,0.133014557491332,-0.215296445339654,0.829536200857308,0.999090242992625
"ENSG00000171004.19","HS6ST2",648.689484705318,-0.0284894470062585,0.132424986332967,-0.215136491950433,0.829660903499092,0.999090242992625
"ENSG00000172977.13","KAT5",1185.00620775112,-0.0193137422079967,0.0898456493041002,-0.214965803659847,0.829793980002855,0.999090242992625
"ENSG00000184677.18","ZBTB40",1201.23434088954,-0.0226617940713013,0.105433154786307,-0.214939922050446,0.829814158931739,0.999090242992625
"ENSG00000148303.17","RPL7A",21265.7203608296,-0.0216355850198002,0.100672339093494,-0.214910920066209,0.829836770834277,0.999090242992625
"ENSG00000183196.10","CHST6",310.232463894126,-0.0965695672964378,0.449352558463812,-0.214908239593822,0.829838860718412,0.999090242992625
"ENSG00000085999.13","RAD54L",26.1017728008332,-0.104041980070329,0.48412974817712,-0.214905158094654,0.829841263272618,0.999090242992625
"ENSG00000135829.17","DHX9",4756.51974322251,-0.0233804481306794,0.10882102635155,-0.214852303038826,0.829882473051689,0.999090242992625
"ENSG00000130775.16","THEMIS2",136.957722987194,-0.0742610387077364,0.345703657312563,-0.214811261428439,0.829914472502469,0.999090242992625
"ENSG00000101161.8","PRPF6",2636.36106996076,-0.0231402765294969,0.107726793966833,-0.214805209339297,0.829919191238074,0.999090242992625
"ENSG00000100625.9","SIX4",709.109306738742,0.0424504068672143,0.197688928546414,0.214733354970093,0.829975215628859,0.999090242992625
"ENSG00000197766.9","CFD",71.2816689049282,-0.0727918853425452,0.339255227722933,-0.214563783824707,0.830107432589906,0.999090242992625
"ENSG00000118197.14","DDX59",344.375593733852,-0.0286863893142449,0.133706617293786,-0.214547266955487,0.83012031127783,0.999090242992625
"ENSG00000135587.9","SMPD2",332.059666021717,0.0449949297975647,0.209752531416991,0.214514358866612,0.830145970817065,0.999090242992625
"ENSG00000084092.7","NOA1",1158.27560371104,-0.0279984756037932,0.130739987645014,-0.214153879835257,0.830427060246921,0.999090242992625
"ENSG00000084774.14","CAD",1004.34382028576,0.0307261523599151,0.143501516372147,0.214117266051964,0.830455611658799,0.999090242992625
"ENSG00000236255.2","lncRNA*1554",43.8787743882575,0.0733314689125536,0.342707962047532,0.213976554482218,0.830565340560879,0.999090242992625
"ENSG00000037637.11","FBXO42",903.597067824251,-0.0232387970688015,0.108629759494854,-0.213926618054442,0.83060428249853,0.999090242992625
"ENSG00000085644.15","ZNF213",803.602900916999,-0.0292458423592797,0.136720957386759,-0.213908993312185,0.830618026905264,0.999090242992625
"ENSG00000149201.10","CCDC81",68.8382176576754,0.150491628973231,0.70356640717802,0.213898258128679,0.830626398612145,0.999090242992625
"ENSG00000157837.16","SPPL3",1473.28101082619,-0.0183730722490615,0.0859556219238646,-0.213750675497822,0.83074149114327,0.999090242992625
"ENSG00000179523.7","EIF3J-DT",188.186413812785,0.0454199177377308,0.212566645955465,0.213673775269742,0.830801463337896,0.999090242992625
"ENSG00000260778.5","MIR3677HG",20.4408398911109,0.102640574365373,0.480446377316797,0.213635858675012,0.83083103372216,0.999090242992625
"ENSG00000226251.8","LINC02608",11.888247212742,-0.134906218733866,0.632187435259543,-0.213395919010128,0.83101816335924,NA
"ENSG00000085733.16","CTTN",11726.9602245256,0.0282446489906498,0.132364762142243,0.213384956339794,0.83102671340644,0.999090242992625
"ENSG00000237950.3","LINC02918",13.4477977312263,0.115927169457319,0.544157120436965,0.213039883341465,0.831295854259165,NA
"ENSG00000138398.17","PPIG",3007.75847689776,0.0222166992848995,0.104344349073375,0.212917129506235,0.831391601301208,0.999090242992625
"ENSG00000274020.4","LINC01138",50.861964942583,0.0651968412555294,0.306219097065044,0.212909129053049,0.831397841679695,0.999090242992625
"ENSG00000003249.15","DBNDD1",350.321022948495,0.0422724560919513,0.198632950691784,0.212816936690151,0.83146975277775,0.999090242992625
"ENSG00000215021.10","PHB2",3169.37964161924,-0.0294435041421593,0.138549195448755,-0.212512992564071,0.831706842664641,0.999090242992625
"ENSG00000198563.14","DDX39B",2456.58160416231,-0.0300987721234097,0.141646110435602,-0.212492754166333,0.831722630055743,0.999090242992625
"ENSG00000259275.5","lncRNA*9414",17.4370455993606,0.115643605422567,0.544312444770863,0.212458132334727,0.831749637706701,0.999090242992625
"ENSG00000232756.1","DDX3ILA1",43.887449471965,0.0889084795382415,0.418577092336413,0.212406462670884,0.831789944327495,0.999090242992625
"ENSG00000277969.2","lncRNA*10633",38.843552476391,-0.0973526866614198,0.458651453864038,-0.212258537155491,0.831905340937077,0.999090242992625
"ENSG00000105968.19","H2AZ2",2412.41547384736,0.0257224340829233,0.121258800920747,0.212128388930178,0.832006872489293,0.999090242992625
"ENSG00000274460.2","lncRNA*9695",14.5565118897842,0.142847774663716,0.673661218469972,0.21204690242991,0.832070443364471,NA
"ENSG00000163510.14","CWC22",607.432912517156,-0.0255421697720967,0.120510883273063,-0.211949071140913,0.832146766913503,0.999090242992625
"ENSG00000197838.5","CYP2A13",20.2287666130684,-0.173887948066841,0.820576220811937,-0.211909562642193,0.832177590106803,0.999090242992625
"ENSG00000100092.24","SH3BP1",200.990786587523,-0.0485109790669278,0.228965891433974,-0.211869893647093,0.832208538773582,0.999090242992625
"ENSG00000280077.1","TEC*320",28.5915607136828,-0.0986875858986958,0.466218687960956,-0.211676598229714,0.832359346300963,0.999090242992625
"ENSG00000183077.16","AFMID",408.404077433901,-0.0273606599339194,0.129370586225392,-0.211490577048566,0.832504484354536,0.999090242992625
"ENSG00000213123.11","DYNLT2B",11.6225090998728,0.136353879068088,0.645107616689832,0.211366096974246,0.832601609793996,NA
"ENSG00000164743.5","C8orf48",49.7319440690291,0.0760920075711404,0.360056152568331,0.211333723999341,0.832626869190414,0.999090242992625
"ENSG00000198839.10","ZNF277",476.465187279907,-0.0294728399420328,0.139481247670519,-0.211303242796145,0.83265065266755,0.999090242992625
"ENSG00000166579.16","NDEL1",1773.57396316306,-0.0181867998219283,0.0860943030832057,-0.211242778797474,0.832697831184012,0.999090242992625
"ENSG00000138380.18","CARF",256.572371309795,0.0355243303932184,0.168289347538489,0.21109078449005,0.832816431127561,0.999090242992625
"ENSG00000285744.1","lncRNA*5532",21.0826152254773,-0.132701857935744,0.62908588246393,-0.210943945230488,0.832931012242375,0.999090242992625
"ENSG00000151414.15","NEK7",1440.49926602534,0.0249992570768116,0.118526973034935,0.210916185883218,0.832952673721402,0.999090242992625
"ENSG00000115464.15","USP34",2166.07946542737,-0.0249098536579363,0.118159940063377,-0.210814711352897,0.8330318585215,0.999090242992625
"ENSG00000180861.9","LINC01559",210.243692418749,-0.0991663509023083,0.470431088127316,-0.210798889369893,0.833044205226133,0.999090242992625
"ENSG00000144730.19","IL17RD",100.910856462386,-0.0782126975282629,0.371073262006206,-0.210774274345196,0.833063413673942,0.999090242992625
"ENSG00000134291.12","TMEM106C",591.929032150651,0.0394719670030733,0.187311234564699,0.210729308868227,0.833098502948139,0.999090242992625
"ENSG00000109944.11","JHY",108.539382785567,-0.0626988716769738,0.297610613520846,-0.210674179039593,0.833141524532815,0.999090242992625
"ENSG00000126261.13","UBA2",1937.08716860845,0.0236578748477014,0.112321155319645,0.210627061129984,0.833178294263855,0.999090242992625
"ENSG00000121900.19","TMEM54",1610.6471003589,-0.0267659454785076,0.127222182889731,-0.210387409416696,0.833365318585697,0.999090242992625
"ENSG00000106479.11","ZNF862",819.23166485715,0.0349811968196097,0.166382932029559,0.210245103827086,0.83347637840485,0.999090242992625
"ENSG00000186792.17","HYAL3",114.170643989801,-0.0685116957668255,0.325992098285295,-0.210163670000574,0.833539933454296,0.999090242992625
"ENSG00000213236.3","YWHAZP2",18.4601924567952,0.122349258495633,0.582312526826278,0.210109267548238,0.833582392467357,0.999090242992625
"ENSG00000165406.16","MARCHF8",521.62836673121,0.0258561238443459,0.123065082749229,0.210101218531931,0.833588674454955,0.999090242992625
"ENSG00000102796.12","DHRS12",62.6040743841298,0.0641453724998548,0.305355523846889,0.210067830742825,0.833614732619337,0.999090242992625
"ENSG00000106443.17","PHF14",919.506713167908,0.0227450299551293,0.10831668180359,0.209986398922124,0.83367828847061,0.999090242992625
"ENSG00000176715.17","ACSF3",762.104971449422,0.0253143848777706,0.12058239814484,0.209934329282154,0.833718928316972,0.999090242992625
"ENSG00000096872.17","IFT74",503.811622609731,-0.037054327069053,0.176504373596973,-0.209934328050489,0.833718929278279,0.999090242992625
"ENSG00000290085.1","lncRNA*1418",21.7181662206177,0.0967288755432643,0.460953232434311,0.209845313444133,0.833788405339561,0.999090242992625
"ENSG00000137819.14","PAQR5",37.867194647755,0.106409739721879,0.50716285326968,0.209813749244163,0.833813041566445,0.999090242992625
"ENSG00000233707.3","RPL22P11",8.43374041387677,-0.152985708427795,0.729211786560018,-0.209795989652731,0.833826903206793,NA
"ENSG00000272030.1","lncRNA*613",49.3721598527384,-0.0661475955057238,0.315358209626637,-0.209753840193468,0.833859801729207,0.999090242992625
"ENSG00000116406.20","EDEM3",1517.35330746594,-0.0252013705092157,0.120156639632507,-0.209737644014453,0.833872443258381,0.999090242992625
"ENSG00000288907.2","lncRNA*7370",12.4668717208248,0.130014756948392,0.619965383204402,0.209712929900033,0.833891733335287,NA
"ENSG00000133401.16","PDZD2",129.937819117363,0.0928269875506649,0.442973768173676,0.209554141170432,0.834015674888663,0.999090242992625
"ENSG00000151465.14","CDC123",2130.68345111459,-0.0199740026393263,0.0953546494848315,-0.209470673399136,0.834080826791328,0.999090242992625
"ENSG00000105379.10","ETFB",360.482808501636,0.0283907094087657,0.13556172174267,0.209430132959348,0.834112471593313,0.999090242992625
"ENSG00000108826.16","MRPL27",600.759785147386,0.0255910195256319,0.122207759065961,0.209405848869377,0.834131427244488,0.999090242992625
"ENSG00000214784.4","RPS3AP21",9.37472029236308,0.133453767497241,0.637383971178446,0.209377351065953,0.834153672154918,NA
"ENSG00000143314.12","MRPL24",913.92893249647,-0.0226324501141374,0.108166573088476,-0.209237007958318,0.834263223581928,0.999090242992625
